,name,total_enrollment,Asian enrollment,White enrollment,Black enrollment,American Indian / Alaska Native enrollment,Hispanic enrollment,index,total_price,year,campus,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state,state_code,type,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total
1997,University of San Diego,8349.0,641.0,4406.0,291.0,42.0,1505.0,40408493,63410,2016,On Campus,22687.0,26523.0,27916.0,33504.0,43826.0,California,CA,Private,4 Year,12980.0,49358,62338,49358,62338
1998,University of San Diego,8349.0,641.0,4406.0,291.0,42.0,1505.0,40408494,65426,2017,On Campus,23408.28989,27366.24819,28803.535969999997,34569.19577,45219.36408,California,CA,Private,4 Year,12980.0,49358,62338,49358,62338
1999,University of San Diego,8349.0,641.0,4406.0,291.0,42.0,1505.0,40408495,67498,2018,On Campus,24149.61561,28232.91995,29715.72572,35663.98032,46651.43271,California,CA,Private,4 Year,12980.0,49358,62338,49358,62338
2000,University of San Diego,8349.0,641.0,4406.0,291.0,42.0,1505.0,40408502,64590,2016,Off Campus,22687.0,26523.0,27916.0,33504.0,43826.0,California,CA,Private,4 Year,12980.0,49358,62338,49358,62338
2001,University of San Diego,8349.0,641.0,4406.0,291.0,42.0,1505.0,40408503,67088,2017,Off Campus,23408.28989,27366.24819,28803.535969999997,34569.19577,45219.36408,California,CA,Private,4 Year,12980.0,49358,62338,49358,62338
2002,University of San Diego,8349.0,641.0,4406.0,291.0,42.0,1505.0,40408504,69305,2018,Off Campus,24149.61561,28232.91995,29715.72572,35663.98032,46651.43271,California,CA,Private,4 Year,12980.0,49358,62338,49358,62338
2003,Shasta College,8342.0,278.0,5828.0,125.0,222.0,1185.0,40408257,11397,2017,On Campus,4615.6624520000005,4188.213677000001,5650.951226,7406.824516,0.0,California,CA,Public,2 Year,,1418,1418,8438,8438
2004,Shasta College,8342.0,278.0,5828.0,125.0,222.0,1185.0,40408258,11397,2018,On Campus,4615.6624520000005,4188.213677000001,5650.951226,7406.824516,0.0,California,CA,Public,2 Year,,1418,1418,8438,8438
2005,Shasta College,8342.0,278.0,5828.0,125.0,222.0,1185.0,40408266,18633,2017,Off Campus,4615.6624520000005,4188.213677000001,5650.951226,7406.824516,0.0,California,CA,Public,2 Year,,1418,1418,8438,8438
2006,Shasta College,8342.0,278.0,5828.0,125.0,222.0,1185.0,40408267,18633,2018,Off Campus,4615.6624520000005,4188.213677000001,5650.951226,7406.824516,0.0,California,CA,Public,2 Year,,1418,1418,8438,8438
2007,San Juan College,8323.0,56.0,3678.0,79.0,2659.0,1365.0,40391467,13494,2016,Off Campus,4942.0,5155.0,7116.0,8370.0,9844.0,New Mexico,NM,Public,2 Year,,1582,1582,4126,4126
2008,San Juan College,8323.0,56.0,3678.0,79.0,2659.0,1365.0,40391468,13494,2017,Off Campus,4942.0,5155.0,7116.0,8370.0,9844.0,New Mexico,NM,Public,2 Year,,1582,1582,4126,4126
2009,San Juan College,8323.0,56.0,3678.0,79.0,2659.0,1365.0,40391469,15618,2018,Off Campus,5719.887061,5966.413962,8236.081814,9687.465540000001,11393.477990000001,New Mexico,NM,Public,2 Year,,1582,1582,4126,4126
2010,Northeastern State University,8310.0,167.0,4235.0,360.0,1754.0,338.0,40384594,16833,2016,On Campus,7118.0,7481.0,11107.0,13623.0,13846.0,Oklahoma,OK,Public,4 Year,7638.0,6650,14288,14720,22358
2011,Northeastern State University,8310.0,167.0,4235.0,360.0,1754.0,338.0,40384595,17291,2017,On Campus,7311.669815,7684.546486,11409.20436,13993.66084,14222.728330000002,Oklahoma,OK,Public,4 Year,7638.0,6650,14288,14720,22358
2012,Northeastern State University,8310.0,167.0,4235.0,360.0,1754.0,338.0,40384596,17666,2018,On Campus,7470.242262000001,7851.205727,11656.64243,14297.14953,14531.184930000001,Oklahoma,OK,Public,4 Year,7638.0,6650,14288,14720,22358
2013,Northeastern State University,8310.0,167.0,4235.0,360.0,1754.0,338.0,40384603,19341,2016,Off Campus,7118.0,7481.0,11107.0,13623.0,13846.0,Oklahoma,OK,Public,4 Year,7638.0,6650,14288,14720,22358
2014,Northeastern State University,8310.0,167.0,4235.0,360.0,1754.0,338.0,40384604,19593,2017,Off Campus,7311.669815,7684.546486,11409.20436,13993.66084,14222.728330000002,Oklahoma,OK,Public,4 Year,7638.0,6650,14288,14720,22358
2015,Northeastern State University,8310.0,167.0,4235.0,360.0,1754.0,338.0,40384605,20722,2018,Off Campus,7470.242262000001,7851.205727,11656.64243,14297.14953,14531.184930000001,Oklahoma,OK,Public,4 Year,7638.0,6650,14288,14720,22358
2016,Laredo Community College,8307.0,21.0,136.0,15.0,3.0,8105.0,40361481,17232,2017,Off Campus,5188.002727,5886.9147920000005,6914.726653,8038.467621,0.0,Texas,TX,Public,2 Year,,4080,4080,7140,7140
2017,Laredo Community College,8307.0,21.0,136.0,15.0,3.0,8105.0,40361482,17429,2018,Off Campus,5247.313111,5954.215292,6993.777323,8130.365143999999,0.0,Texas,TX,Public,2 Year,,4080,4080,7140,7140
2018,McLennan Community College,8294.0,118.0,4602.0,1156.0,21.0,2142.0,40361390,15855,2016,Off Campus,6227.0,6284.0,9113.0,11403.0,10710.0,Texas,TX,Public,2 Year,,3450,3450,5700,5700
2019,McLennan Community College,8294.0,118.0,4602.0,1156.0,21.0,2142.0,40361391,16806,2017,Off Campus,6600.502176,6660.9210969999995,9659.607569,12086.964240000001,11352.39735,Texas,TX,Public,2 Year,,3450,3450,5700,5700
2020,McLennan Community College,8294.0,118.0,4602.0,1156.0,21.0,2142.0,40361392,17004,2018,Off Campus,6678.266036,6739.396783,9773.412299,12229.366890000001,11486.1457,Texas,TX,Public,2 Year,,3450,3450,5700,5700
2021,Lakeland Community College,8250.0,97.0,6057.0,1315.0,43.0,243.0,40385749,15076,2016,Off Campus,7268.0,7521.0,9798.0,11328.0,11699.0,Ohio,OH,Public,2 Year,,3849,3849,10038,10038
2022,Lakeland Community College,8250.0,97.0,6057.0,1315.0,43.0,243.0,40385750,15076,2017,Off Campus,7268.0,7521.0,9798.0,11328.0,11699.0,Ohio,OH,Public,2 Year,,3849,3849,10038,10038
2023,Lakeland Community College,8250.0,97.0,6057.0,1315.0,43.0,243.0,40385751,15623,2018,Off Campus,7531.703635,7793.883192,10153.4992,11739.01194,12123.47287,Ohio,OH,Public,2 Year,,3849,3849,10038,10038
2024,McNeese State University,8237.0,121.0,5886.0,1421.0,53.0,211.0,40399611,20462,2016,On Campus,8758.0,9920.0,11509.0,14191.0,14216.0,Louisiana,LA,Public,4 Year,8704.0,7859,16563,18934,27638
2025,McNeese State University,8237.0,121.0,5886.0,1421.0,53.0,211.0,40399612,21366,2017,On Campus,9144.923663,10358.26019,12017.46134,14817.950640000001,14844.05513,Louisiana,LA,Public,4 Year,8704.0,7859,16563,18934,27638
2026,McNeese State University,8237.0,121.0,5886.0,1421.0,53.0,211.0,40399613,21526,2018,On Campus,9213.405728,10435.82836,12107.4545,14928.915359999999,14955.21533,Louisiana,LA,Public,4 Year,8704.0,7859,16563,18934,27638
2027,McNeese State University,8237.0,121.0,5886.0,1421.0,53.0,211.0,40399620,21522,2016,Off Campus,8758.0,9920.0,11509.0,14191.0,14216.0,Louisiana,LA,Public,4 Year,8704.0,7859,16563,18934,27638
2028,McNeese State University,8237.0,121.0,5886.0,1421.0,53.0,211.0,40399621,22432,2017,Off Campus,9144.923663,10358.26019,12017.46134,14817.950640000001,14844.05513,Louisiana,LA,Public,4 Year,8704.0,7859,16563,18934,27638
2029,McNeese State University,8237.0,121.0,5886.0,1421.0,53.0,211.0,40399622,23470,2018,Off Campus,9213.405728,10435.82836,12107.4545,14928.915359999999,14955.21533,Louisiana,LA,Public,4 Year,8704.0,7859,16563,18934,27638
2030,Creighton University,8236.0,742.0,5961.0,330.0,36.0,472.0,40393194,52206,2016,On Campus,25030.0,27410.0,26739.0,30411.0,32829.0,Nebraska,NE,Private,4 Year,11036.0,39916,50952,39916,50952
2031,Creighton University,8236.0,742.0,5961.0,330.0,36.0,472.0,40393195,53452,2017,On Campus,25627.39072,28064.19415,27377.1794,31136.818989999996,33612.52936,Nebraska,NE,Private,4 Year,11036.0,39916,50952,39916,50952
2032,Creighton University,8236.0,742.0,5961.0,330.0,36.0,472.0,40393196,54952,2018,On Campus,26346.56093,28851.747310000002,28145.453169999997,32010.59786,34555.78301,Nebraska,NE,Private,4 Year,11036.0,39916,50952,39916,50952
2033,Creighton University,8236.0,742.0,5961.0,330.0,36.0,472.0,40393202,52206,2016,Off Campus,25030.0,27410.0,26739.0,30411.0,32829.0,Nebraska,NE,Private,4 Year,11036.0,39916,50952,39916,50952
2034,Creighton University,8236.0,742.0,5961.0,330.0,36.0,472.0,40393203,53452,2017,Off Campus,25627.39072,28064.19415,27377.1794,31136.818989999996,33612.52936,Nebraska,NE,Private,4 Year,11036.0,39916,50952,39916,50952
2035,Creighton University,8236.0,742.0,5961.0,330.0,36.0,472.0,40393204,54952,2018,Off Campus,26346.56093,28851.747310000002,28145.453169999997,32010.59786,34555.78301,Nebraska,NE,Private,4 Year,11036.0,39916,50952,39916,50952
2036,Suffolk University,8215.0,588.0,3815.0,519.0,10.0,812.0,40397258,54033,2016,On Campus,25722.0,26504.0,28106.0,31519.0,34865.0,Massachusetts,MA,Private,4 Year,17846.0,38566,56412,38566,56412
2037,Suffolk University,8215.0,588.0,3815.0,519.0,10.0,812.0,40397259,56040,2017,On Campus,26677.41713,27488.46372,29149.96835,32689.740710000002,36160.02443,Massachusetts,MA,Private,4 Year,17846.0,38566,56412,38566,56412
2038,Suffolk University,8215.0,588.0,3815.0,519.0,10.0,812.0,40397260,57871,2018,On Campus,27549.0508,28386.59678,30102.38791,33757.81558,37341.484189999996,Massachusetts,MA,Private,4 Year,17846.0,38566,56412,38566,56412
2039,Suffolk University,8215.0,588.0,3815.0,519.0,10.0,812.0,40397267,54735,2016,Off Campus,25722.0,26504.0,28106.0,31519.0,34865.0,Massachusetts,MA,Private,4 Year,17846.0,38566,56412,38566,56412
2040,Suffolk University,8215.0,588.0,3815.0,519.0,10.0,812.0,40397268,56567,2017,Off Campus,26677.41713,27488.46372,29149.96835,32689.740710000002,36160.02443,Massachusetts,MA,Private,4 Year,17846.0,38566,56412,38566,56412
2041,Suffolk University,8215.0,588.0,3815.0,519.0,10.0,812.0,40397269,60842,2018,Off Campus,27549.0508,28386.59678,30102.38791,33757.81558,37341.484189999996,Massachusetts,MA,Private,4 Year,17846.0,38566,56412,38566,56412
2042,Raritan Valley Community College,8214.0,493.0,4468.0,755.0,19.0,1419.0,40391831,18989,2016,Off Campus,5271.0,5518.0,8461.0,11041.0,10901.0,New Jersey,NJ,Public,2 Year,,5686,5686,7036,7036
2043,Raritan Valley Community College,8214.0,493.0,4468.0,755.0,19.0,1419.0,40391832,19301,2017,Off Campus,5357.605508,5608.663858,8600.019011,11222.40987,11080.10959,New Jersey,NJ,Public,2 Year,,5686,5686,7036,7036
2044,Raritan Valley Community College,8214.0,493.0,4468.0,755.0,19.0,1419.0,40391833,19617,2018,Off Campus,5445.321344,5700.490073,8740.820317,11406.14551,11261.515459999999,New Jersey,NJ,Public,2 Year,,5686,5686,7036,7036
2045,Columbus State University,8192.0,176.0,4310.0,2921.0,35.0,430.0,40405268,21089,2016,On Campus,10121.0,10850.0,13989.0,15008.0,15277.0,Georgia,GA,Public,4 Year,9880.0,7200,17080,20682,30562
2046,Columbus State University,8192.0,176.0,4310.0,2921.0,35.0,430.0,40405269,21414,2017,On Campus,10276.97349,11017.20802,14204.582769999999,15239.28645,15512.431980000001,Georgia,GA,Public,4 Year,9880.0,7200,17080,20682,30562
2047,Columbus State University,8192.0,176.0,4310.0,2921.0,35.0,430.0,40405270,21746,2018,On Campus,10436.30642,11188.01745,14424.80886,15475.55446,15752.9348,Georgia,GA,Public,4 Year,9880.0,7200,17080,20682,30562
2048,Columbus State University,8192.0,176.0,4310.0,2921.0,35.0,430.0,40405277,20791,2016,Off Campus,10121.0,10850.0,13989.0,15008.0,15277.0,Georgia,GA,Public,4 Year,9880.0,7200,17080,20682,30562
2049,Columbus State University,8192.0,176.0,4310.0,2921.0,35.0,430.0,40405278,20784,2017,Off Campus,10276.97349,11017.20802,14204.582769999999,15239.28645,15512.431980000001,Georgia,GA,Public,4 Year,9880.0,7200,17080,20682,30562
2050,Columbus State University,8192.0,176.0,4310.0,2921.0,35.0,430.0,40405279,21084,2018,Off Campus,10436.30642,11188.01745,14424.80886,15475.55446,15752.9348,Georgia,GA,Public,4 Year,9880.0,7200,17080,20682,30562
2051,New Jersey City University,8136.0,660.0,2318.0,1624.0,19.0,2623.0,40392140,29576,2016,On Campus,11106.0,11719.0,15286.0,20550.0,21036.0,New Jersey,NJ,Public,4 Year,12738.0,12051,24789,21573,34311
2052,New Jersey City University,8136.0,660.0,2318.0,1624.0,19.0,2623.0,40392141,30466,2017,On Campus,11440.20138,12071.64775,15745.9858,21168.389909999998,21669.01461,New Jersey,NJ,Public,4 Year,12738.0,12051,24789,21573,34311
2053,New Jersey City University,8136.0,660.0,2318.0,1624.0,19.0,2623.0,40392142,32076,2018,On Campus,12044.76792,12709.58358,16578.09494,22287.05031,22814.13092,New Jersey,NJ,Public,4 Year,12738.0,12051,24789,21573,34311
2054,New Jersey City University,8136.0,660.0,2318.0,1624.0,19.0,2623.0,40392149,29576,2016,Off Campus,11106.0,11719.0,15286.0,20550.0,21036.0,New Jersey,NJ,Public,4 Year,12738.0,12051,24789,21573,34311
2055,New Jersey City University,8136.0,660.0,2318.0,1624.0,19.0,2623.0,40392150,28411,2017,Off Campus,11440.20138,12071.64775,15745.9858,21168.389909999998,21669.01461,New Jersey,NJ,Public,4 Year,12738.0,12051,24789,21573,34311
2056,New Jersey City University,8136.0,660.0,2318.0,1624.0,19.0,2623.0,40392151,32076,2018,Off Campus,12044.76792,12709.58358,16578.09494,22287.05031,22814.13092,New Jersey,NJ,Public,4 Year,12738.0,12051,24789,21573,34311
2057,Imperial Valley College,8135.0,95.0,658.0,57.0,6.0,6695.0,40409392,18980,2017,Off Campus,2699.0,3297.0,6230.0,7874.0,0.0,California,CA,Public,2 Year,,1420,1420,9010,9010
2058,Imperial Valley College,8135.0,95.0,658.0,57.0,6.0,6695.0,40409393,21069,2018,Off Campus,2996.060643,3659.8784509999996,6915.693888,8740.637829000001,0.0,California,CA,Public,2 Year,,1420,1420,9010,9010
2059,Chapman University,8132.0,889.0,4663.0,126.0,21.0,1150.0,40409854,66578,2016,On Campus,33083.0,33141.0,34265.0,36709.0,44757.0,California,CA,Private,4 Year,15828.0,52724,68552,52724,68552
2060,Chapman University,8132.0,889.0,4663.0,126.0,21.0,1150.0,40409855,69464,2017,On Campus,34517.070380000005,34577.58455,35750.307310000004,38300.24897,46697.11088,California,CA,Private,4 Year,15828.0,52724,68552,52724,68552
2061,Chapman University,8132.0,889.0,4663.0,126.0,21.0,1150.0,40409856,73182,2018,On Campus,36364.56646,36428.3196,37663.81132,40350.23638,49196.532999999996,California,CA,Private,4 Year,15828.0,52724,68552,52724,68552
2062,Chapman University,8132.0,889.0,4663.0,126.0,21.0,1150.0,40409863,66578,2016,Off Campus,33083.0,33141.0,34265.0,36709.0,44757.0,California,CA,Private,4 Year,15828.0,52724,68552,52724,68552
2063,Chapman University,8132.0,889.0,4663.0,126.0,21.0,1150.0,40409864,65698,2017,Off Campus,34517.070380000005,34577.58455,35750.307310000004,38300.24897,46697.11088,California,CA,Private,4 Year,15828.0,52724,68552,52724,68552
2064,Chapman University,8132.0,889.0,4663.0,126.0,21.0,1150.0,40409865,69738,2018,Off Campus,36364.56646,36428.3196,37663.81132,40350.23638,49196.532999999996,California,CA,Private,4 Year,15828.0,52724,68552,52724,68552
2065,Red Rocks Community College,8112.0,213.0,5846.0,151.0,67.0,1069.0,40407468,20405,2016,Off Campus,10325.0,10383.0,10695.0,11896.0,11997.0,Colorado,CO,Public,2 Year,,4986,4986,18848,18848
2066,Red Rocks Community College,8112.0,213.0,5846.0,151.0,67.0,1069.0,40407469,21630,2017,Off Campus,10944.8542,11006.33619,11337.0669,12610.1681,12717.23156,Colorado,CO,Public,2 Year,,4986,4986,18848,18848
2067,Red Rocks Community College,8112.0,213.0,5846.0,151.0,67.0,1069.0,40407470,22977,2018,Off Campus,11626.44082,11691.75158,12043.07841,13395.4615,13509.192309999999,Colorado,CO,Public,2 Year,,4986,4986,18848,18848
2068,County College of Morris,8096.0,429.0,4758.0,387.0,26.0,1468.0,40392316,25350,2016,Off Campus,6617.0,7191.0,10253.0,12638.0,13032.0,New Jersey,NJ,Public,2 Year,,4920,4920,12060,12060
2069,County College of Morris,8096.0,429.0,4758.0,387.0,26.0,1468.0,40392317,25550,2017,Off Campus,6669.2051280000005,7247.733728,10333.891520000001,12737.70809,13134.81657,New Jersey,NJ,Public,2 Year,,4920,4920,12060,12060
2070,County College of Morris,8096.0,429.0,4758.0,387.0,26.0,1468.0,40392318,25730,2018,Off Campus,6716.189743999999,7298.794083,10406.69389,12827.44536,13227.35148,New Jersey,NJ,Public,2 Year,,4920,4920,12060,12060
2071,Princeton University,8088.0,1282.0,3494.0,474.0,10.0,571.0,40391995,63690,2016,On Campus,1948.0,1771.0,6224.0,16658.0,32123.0,New Jersey,NJ,Private,4 Year,16290.0,49330,65620,49330,65620
2072,Princeton University,8088.0,1282.0,3494.0,474.0,10.0,571.0,40391996,66150,2017,On Campus,2023.240697,1839.404145,6464.399435,17301.40838,33363.73764,New Jersey,NJ,Private,4 Year,16290.0,49330,65620,49330,65620
2073,Princeton University,8088.0,1282.0,3494.0,474.0,10.0,571.0,40391997,70900,2018,On Campus,2168.522531,1971.48532,6928.585335,18543.76197,35759.47087,New Jersey,NJ,Private,4 Year,16290.0,49330,65620,49330,65620
2074,Millersville University of Pennsylvania,8047.0,178.0,6240.0,719.0,16.0,613.0,40365685,28332,2016,On Campus,16066.0,17736.0,20680.0,24022.0,25179.0,Pennsylvania,PA,Public,4 Year,13658.0,12226,25884,21946,35604
2075,Millersville University of Pennsylvania,8047.0,178.0,6240.0,719.0,16.0,613.0,40365686,28867,2017,On Campus,16369.37816,18070.91317,21070.50544,24475.613230000003,25654.46114,Pennsylvania,PA,Public,4 Year,13658.0,12226,25884,21946,35604
2076,Millersville University of Pennsylvania,8047.0,178.0,6240.0,719.0,16.0,613.0,40365687,30538,2018,On Campus,17316.93873,19116.969080000003,22290.19624,25892.41268,27139.49958,Pennsylvania,PA,Public,4 Year,13658.0,12226,25884,21946,35604
2077,Millersville University of Pennsylvania,8047.0,178.0,6240.0,719.0,16.0,613.0,40365692,28509,2016,Off Campus,16066.0,17736.0,20680.0,24022.0,25179.0,Pennsylvania,PA,Public,4 Year,13658.0,12226,25884,21946,35604
2078,Millersville University of Pennsylvania,8047.0,178.0,6240.0,719.0,16.0,613.0,40365693,29042,2017,Off Campus,16369.37816,18070.91317,21070.50544,24475.613230000003,25654.46114,Pennsylvania,PA,Public,4 Year,13658.0,12226,25884,21946,35604
2079,Millersville University of Pennsylvania,8047.0,178.0,6240.0,719.0,16.0,613.0,40365694,30703,2018,Off Campus,17316.93873,19116.969080000003,22290.19624,25892.41268,27139.49958,Pennsylvania,PA,Public,4 Year,13658.0,12226,25884,21946,35604
2080,Augusta University,7988.0,500.0,4618.0,1687.0,25.0,398.0,19943,20632,2016,On Campus,14075.0,15251.0,17973.0,19722.0,19753.0,Georgia,GA,Public,4 Year,9640.0,10758,20398,29796,39436
2081,Augusta University,7988.0,500.0,4618.0,1687.0,25.0,398.0,19944,21254,2017,On Campus,14499.323869999998,15710.77714,18514.838209999998,20316.565919999997,20348.500480000002,Georgia,GA,Public,4 Year,9640.0,10758,20398,29796,39436
2082,Augusta University,7988.0,500.0,4618.0,1687.0,25.0,398.0,19945,21254,2018,On Campus,14499.323869999998,15710.77714,18514.838209999998,20316.565919999997,20348.500480000002,Georgia,GA,Public,4 Year,9640.0,10758,20398,29796,39436
2083,Augusta University,7988.0,500.0,4618.0,1687.0,25.0,398.0,19949,25210,2016,Off Campus,14075.0,15251.0,17973.0,19722.0,19753.0,Georgia,GA,Public,4 Year,9640.0,10758,20398,29796,39436
2084,Augusta University,7988.0,500.0,4618.0,1687.0,25.0,398.0,19950,25532,2017,Off Campus,14499.323869999998,15710.77714,18514.838209999998,20316.565919999997,20348.500480000002,Georgia,GA,Public,4 Year,9640.0,10758,20398,29796,39436
2085,Augusta University,7988.0,500.0,4618.0,1687.0,25.0,398.0,19951,25532,2018,Off Campus,14499.323869999998,15710.77714,18514.838209999998,20316.565919999997,20348.500480000002,Georgia,GA,Public,4 Year,9640.0,10758,20398,29796,39436
2086,California Baptist University,7957.0,398.0,3250.0,665.0,57.0,2524.0,40410405,44538,2016,On Campus,26628.0,28113.0,31323.0,33250.0,34749.0,California,CA,Private,4 Year,12160.0,33478,45638,33478,45638
2087,California Baptist University,7957.0,398.0,3250.0,665.0,57.0,2524.0,40410406,45982,2017,On Campus,27491.326419999998,29024.472719999998,32338.54654,34328.02326,35875.62347,California,CA,Private,4 Year,12160.0,33478,45638,33478,45638
2088,California Baptist University,7957.0,398.0,3250.0,665.0,57.0,2524.0,40410407,47694,2018,On Campus,28514.88239,30105.110739999996,33542.57403,35606.12286,37211.34326,California,CA,Private,4 Year,12160.0,33478,45638,33478,45638
2089,California Baptist University,7957.0,398.0,3250.0,665.0,57.0,2524.0,40410414,49690,2016,Off Campus,26628.0,28113.0,31323.0,33250.0,34749.0,California,CA,Private,4 Year,12160.0,33478,45638,33478,45638
2090,California Baptist University,7957.0,398.0,3250.0,665.0,57.0,2524.0,40410415,51644,2017,Off Campus,27491.326419999998,29024.472719999998,32338.54654,34328.02326,35875.62347,California,CA,Private,4 Year,12160.0,33478,45638,33478,45638
